player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
Dick Chapman,1969,10,7,134,Draft,1610612744,San Francisco,Warriors,SFW,San Francisco State,College/University,0
Bill Bowes,1969,10,8,135,Draft,1610612758,Cincinnati,Royals,CIN,Elon,College/University,0
Jim Picka,1969,10,9,136,Draft,1610612738,Boston,Celtics,BOS,High Point,College/University,0
Dick Stewart,1969,10,10,137,Draft,1610612737,Atlanta,Hawks,ATL,Rutgers,College/University,0
Frank McLaughlin,1969,10,11,138,Draft,1610612752,New York,Knicks,NYK,Fordham,College/University,0
Phil Argento,1969,10,12,139,Draft,1610612747,Los Angeles,Lakers,LAL,Kentucky,College/University,0
Bill Justus,1969,10,13,140,Draft,1610612755,Philadelphia,76ers,PHL,Tennessee,College/University,0
Frank Bartleson,1969,10,14,141,Draft,1610612764,Baltimore,Bullets,BLT,Tennessee Tech,College/University,0
Fred Lind,1969,11,1,142,Draft,1610612756,Phoenix,Suns,PHX,Duke,College/University,0
Bob Presley,1969,11,2,143,Draft,1610612749,Milwaukee,Bucks,MIL,California,College/University,0
Jim Connolly,1969,11,3,144,Draft,1610612760,Seattle,SuperSonics,SEA,Bowling Green,College/University,0
Rusty Clark,1969,11,4,145,Draft,1610612765,Detroit,Pistons,DET,North Carolina,College/University,0
Larry Bergh,1969,11,5,146,Draft,1610612741,Chicago,Bulls,CHI,Weber State,College/University,0
Justus Thigpen,1969,11,6,147,Draft,1610612745,San Diego,Rockets,SDR,Weber State,College/University,1
Rich Holmberg,1969,11,7,148,Draft,1610612744,San Francisco,Warriors,SFW,St. Mary's (CA),College/University,0
Jim Supple,1969,11,8,149,Draft,1610612758,Cincinnati,Royals,CIN,Georgetown,College/University,0
Larry Frinston,1969,11,9,150,Draft,1610612738,Boston,Celtics,BOS,Kenyon,College/University,0
Loran Bracci,1969,11,10,151,Draft,1610612737,Atlanta,Hawks,ATL,Cal State-Northridge,College/University,0
Marvin Lewis,1969,11,11,152,Draft,1610612752,New York,Knicks,NYK,Southampton,College/University,0
Ron Peret,1969,11,12,153,Draft,1610612747,Los Angeles,Lakers,LAL,Texas A&M,College/University,0
Bruce Sloan,1969,11,13,154,Draft,1610612755,Philadelphia,76ers,PHL,Kansas,College/University,0
Gerald McKee,1969,11,14,155,Draft,1610612764,Baltimore,Bullets,BLT,Ohio,College/University,0
Bob Miller,1969,12,1,156,Draft,1610612756,Phoenix,Suns,PHX,Toledo,College/University,0
Jack Lutz,1969,12,2,157,Draft,1610612749,Milwaukee,Bucks,MIL,Carthage,College/University,0
John Smith,1969,12,3,158,Draft,1610612760,Seattle,SuperSonics,SEA,Puget Sound,College/University,0
Harry Hall,1969,12,4,159,Draft,1610612741,Chicago,Bulls,CHI,Wyoming,College/University,0
Raul Duarte,1969,12,5,160,Draft,1610612745,San Diego,Rockets,SDR,South Dakota State,College/University,0
Joe Callahan,1969,12,6,161,Draft,1610612744,San Francisco,Warriors,SFW,San Francisco State,College/University,0
Mike Davis,1969,12,7,162,Draft,1610612758,Cincinnati,Royals,CIN,Colorado State,College/University,0
Rod Forbes,1969,12,8,163,Draft,1610612738,Boston,Celtics,BOS,Boston State,College/University,0
Dave Jones,1969,12,9,164,Draft,1610612737,Atlanta,Hawks,ATL,La Verne,College/University,0
Bill O'Rourke,1969,12,10,165,Draft,1610612752,New York,Knicks,NYK,St. John Fisher,College/University,0
Jack Gillespie,1969,12,11,166,Draft,1610612747,Los Angeles,Lakers,LAL,Montana State,College/University,0
Roland Taylor,1969,12,12,167,Draft,1610612755,Philadelphia,76ers,PHL,La Salle,College/University,1
Bob Washington,1969,12,13,168,Draft,1610612764,Baltimore,Bullets,BLT,Tulsa,College/University,0
Andy White,1969,13,1,169,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,0
Lee Osgood,1969,13,2,170,Draft,1610612749,Milwaukee,Bucks,MIL,Northeastern,College/University,0
Bob Burrow,1969,13,3,171,Draft,1610612760,Seattle,SuperSonics,SEA,Seattle Pacific,College/University,0
Rick Kirkland,1969,13,4,172,Draft,1610612741,Chicago,Bulls,CHI,Norfolk State,College/University,0
Joe McBride,1969,13,5,173,Draft,1610612745,San Diego,Rockets,SDR,Augusta State,College/University,0
Ted Johnson,1969,13,6,174,Draft,1610612758,Cincinnati,Royals,CIN,Baldwin Wallace,College/University,0
Billy Evans,1969,13,7,175,Draft,1610612738,Boston,Celtics,BOS,Boston College,College/University,0
Dick Barton,1969,13,8,176,Draft,1610612737,Atlanta,Hawks,ATL,California-Riverside,College/University,0
James Wyatt,1969,13,9,177,Draft,1610612752,New York,Knicks,NYK,Northwestern State,College/University,0
Mallory Chestnutt,1969,13,10,178,Draft,1610612747,Los Angeles,Lakers,LAL,Tuskegee,College/University,0
Bill Thompson,1969,13,11,179,Draft,1610612764,Baltimore,Bullets,BLT,Shepherd,College/University,0
Marv Schmitt,1969,14,1,180,Draft,1610612756,Phoenix,Suns,PHX,Western New Mexico,College/University,0
Laymon Stewart,1969,14,2,181,Draft,1610612749,Milwaukee,Bucks,MIL,Lakeland,College/University,0
Jerry Conley,1969,14,3,182,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
Bill Boight,1969,14,4,183,Draft,1610612741,Chicago,Bulls,CHI,Southern Methodist,College/University,0
Mike Heckman,1969,14,5,184,Draft,1610612745,San Diego,Rockets,SDR,California-Irvine,College/University,0
Mike Dahl,1969,14,6,185,Draft,1610612737,Atlanta,Hawks,ATL,Oglethorpe,College/University,0
Rich Travis,1969,14,7,186,Draft,1610612752,New York,Knicks,NYK,Oklahoma City,College/University,0
Mack Calvin,1969,14,8,187,Draft,1610612747,Los Angeles,Lakers,LAL,Southern California,College/University,1
Perry Johnson,1969,14,9,188,Draft,1610612764,Baltimore,Bullets,BLT,Robert Morris,College/University,0
Bob Beamon,1969,15,1,189,Draft,1610612756,Phoenix,Suns,PHX,Texas-El Paso,College/University,0
Stan Wiodarszek,1969,15,2,190,Draft,1610612749,Milwaukee,Bucks,MIL,La Salle,College/University,0
Ernie Powell,1969,15,3,191,Draft,1610612760,Seattle,SuperSonics,SEA,Southern California,College/University,0
Jerry Nickens,1969,15,4,192,Draft,1610612745,San Diego,Rockets,SDR,Tougaloo,College/University,0
Norm Carmichael,1969,15,5,193,Draft,1610612737,Atlanta,Hawks,ATL,Virginia,College/University,0
Jodie Harrison,1969,15,6,194,Draft,1610612764,Baltimore,Bullets,BLT,Illinois,College/University,0
Wayne Huckel,1969,16,1,195,Draft,1610612756,Phoenix,Suns,PHX,Davidson,College/University,0
Bill Voigt,1969,16,2,196,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
Danny Cornett,1969,16,3,197,Draft,1610612760,Seattle,SuperSonics,SEA,Morehead State,College/University,0
Dick Groves,1969,16,4,198,Draft,1610612745,San Diego,Rockets,SDR,San Jose State,College/University,0
Buddy Cornelius,1969,16,5,199,Draft,1610612737,Atlanta,Hawks,ATL,Jacksonville State,College/University,0
Phil Harris,1969,16,6,200,Draft,1610612764,Baltimore,Bullets,BLT,Texas A&M,College/University,0
Howie Dickerman,1969,17,1,201,Draft,1610612756,Phoenix,Suns,PHX,Central Connecticut State,College/University,0
Lynn Phillips,1969,17,2,202,Draft,1610612749,Milwaukee,Bucks,MIL,Southern Methodist,College/University,0
Steve Honeycutt,1969,17,3,203,Draft,1610612760,Seattle,SuperSonics,SEA,Kansas State,College/University,0
Steve Howell,1969,17,4,204,Draft,1610612745,San Diego,Rockets,SDR,Ohio State,College/University,0
John Tolmie,1969,17,5,205,Draft,1610612737,Atlanta,Hawks,ATL,Navy,College/University,0
Tom Haggart,1969,17,6,206,Draft,1610612764,Baltimore,Bullets,BLT,Brandeis,College/University,0
Al Nuness,1969,18,1,207,Draft,1610612756,Phoenix,Suns,PHX,Minnesota,College/University,0
Ken Hall,1969,18,2,208,Draft,1610612749,Milwaukee,Bucks,MIL,Westminster (PA),College/University,0
Joe Pridgen,1969,18,3,209,Draft,1610612745,San Diego,Rockets,SDR,North Carolina Central,College/University,0
Cliff Parsons,1969,18,4,210,Draft,1610612737,Atlanta,Hawks,ATL,Air Force,College/University,0
Chip Case,1969,18,5,211,Draft,1610612764,Baltimore,Bullets,BLT,Virginia,College/University,0
Solomon Davis,1969,19,1,212,Draft,1610612756,Phoenix,Suns,PHX,Kentucky State,College/University,0
Blaine Royer,1969,19,2,213,Draft,1610612745,San Diego,Rockets,SDR,Illinois State,College/University,0
Grady O'Malley,1969,19,3,214,Draft,1610612737,Atlanta,Hawks,ATL,Manhattan,College/University,1
Brian Heaney,1969,19,4,215,Draft,1610612764,Baltimore,Bullets,BLT,Acadia (CAN),College/University,1
Jim Plump,1969,20,1,216,Draft,1610612756,Phoenix,Suns,PHX,Northern Arizona,College/University,0
Carl Rodwell,1969,20,2,217,Draft,1610612737,Atlanta,Hawks,ATL,California-Riverside,College/University,0
Stan McKain,1969,20,3,218,Draft,1610612764,Baltimore,Bullets,BLT,Southern University,College/University,0
Bob Lanier,1970,1,1,1,Draft,1610612765,Detroit,Pistons,DET,St. Bonaventure,College/University,1
Rudy Tomjanovich,1970,1,2,2,Draft,1610612745,San Diego,Rockets,SDR,Michigan,College/University,1
Pete Maravich,1970,1,3,3,Draft,1610612737,Atlanta,Hawks,ATL,Louisiana State,College/University,1
Dave Cowens,1970,1,4,4,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,1
Sam Lacey,1970,1,5,5,Draft,1610612758,Cincinnati,Royals,CIN,New Mexico State,College/University,1
Jim Ard,1970,1,6,6,Draft,1610612760,Seattle,SuperSonics,SEA,Cincinnati,College/University,1
John Johnson,1970,1,7,7,Draft,1610612739,Cleveland,Cavaliers,CLE,Iowa,College/University,1
Geoff Petrie,1970,1,8,8,Draft,1610612757,Portland,Trail Blazers,POR,Princeton,College/University,1
George Johnson,1970,1,9,9,Draft,1610612764,Baltimore,Bullets,BLT,Stephen F. Austin,College/University,1
Greg Howard,1970,1,10,10,Draft,1610612756,Phoenix,Suns,PHX,New Mexico,College/University,1
Jimmy Collins,1970,1,11,11,Draft,1610612741,Chicago,Bulls,CHI,New Mexico State,College/University,1
Al Henry,1970,1,12,12,Draft,1610612755,Philadelphia,76ers,PHL,Wisconsin,College/University,1
Jim McMillian,1970,1,13,13,Draft,1610612747,Los Angeles,Lakers,LAL,Columbia,College/University,1
John Vallely,1970,1,14,14,Draft,1610612737,Atlanta,Hawks,ATL,California-Los Angeles,College/University,1
John Hummer,1970,1,15,15,Draft,1610612746,Buffalo,Braves,BUF,Princeton,College/University,1
Gary Freeman,1970,1,16,16,Draft,1610612749,Milwaukee,Bucks,MIL,Oregon State,College/University,1
Mike Price,1970,1,17,17,Draft,1610612752,New York,Knicks,NYK,Illinois,College/University,1
Calvin Murphy,1970,2,1,18,Draft,1610612745,San Diego,Rockets,SDR,Niagara,College/University,1
Nate Archibald,1970,2,2,19,Draft,1610612758,Cincinnati,Royals,CIN,Texas-El Paso,College/University,1
Jake Ford,1970,2,3,20,Draft,1610612760,Seattle,SuperSonics,SEA,Maryland,College/University,1
Rex Morgan,1970,2,4,21,Draft,1610612738,Boston,Celtics,BOS,Jacksonville,College/University,1
Doug Cook,1970,2,5,22,Draft,1610612758,Cincinnati,Royals,CIN,Davidson,College/University,0
Pete Cross,1970,2,6,23,Draft,1610612760,Seattle,SuperSonics,SEA,San Francisco,College/University,1
Cornell Warner,1970,2,7,24,Draft,1610612746,Buffalo,Braves,BUF,Jackson State,College/University,1
Walt Gilmore,1970,2,8,25,Draft,1610612757,Portland,Trail Blazers,POR,Fort Valley State,College/University,1
Dave Sorenson,1970,2,9,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Ohio State,College/University,1
Fred Taylor,1970,2,10,27,Draft,1610612756,Phoenix,Suns,PHX,Texas-Pan American,College/University,1
Paul Ruffner,1970,2,11,28,Draft,1610612741,Chicago,Bulls,CHI,Brigham Young,College/University,1
Joe DePre,1970,2,12,29,Draft,1610612756,Phoenix,Suns,PHX,St. John's (NY),College/University,0
Ernie Killum,1970,2,13,30,Draft,1610612747,Los Angeles,Lakers,LAL,Stetson,College/University,1
Dan Hester,1970,2,14,31,Draft,1610612737,Atlanta,Hawks,ATL,Louisiana State,College/University,0
Ken Warzynski,1970,2,15,32,Draft,1610612765,Detroit,Pistons,DET,DePaul,College/University,0
Bill Zopf,1970,2,16,33,Draft,1610612749,Milwaukee,Bucks,MIL,Duquesne,College/University,1
Howie Wright,1970,2,17,34,Draft,1610612752,New York,Knicks,NYK,Austin Peay,College/University,0
Curtis Perry,1970,3,1,35,Draft,1610612745,San Diego,Rockets,SDR,Missouri State,College/University,1
Earle Higgins,1970,3,2,36,Draft,1610612744,San Francisco,Warriors,SFW,Eastern Michigan,College/University,0
Bob St. Pierre,1970,3,3,37,Draft,1610612765,Detroit,Pistons,DET,Hanover,College/University,0
Willie Williams,1970,3,4,38,Draft,1610612738,Boston,Celtics,BOS,Florida State,College/University,1
Greg Hyder,1970,3,5,39,Draft,1610612758,Cincinnati,Royals,CIN,Eastern New Mexico,College/University,1
Garfield Heard,1970,3,6,40,Draft,1610612760,Seattle,SuperSonics,SEA,Oklahoma,College/University,1
Surry Oliver,1970,3,7,41,Draft,1610612739,Cleveland,Cavaliers,CLE,Stephen F. Austin,College/University,0
Bill Cain,1970,3,8,42,Draft,1610612757,Portland,Trail Blazers,POR,Iowa State,College/University,0
Chip Case,1970,3,9,43,Draft,1610612746,Buffalo,Braves,BUF,Virginia,College/University,0
Greg McDivitt,1970,3,10,44,Draft,1610612756,Phoenix,Suns,PHX,Ohio,College/University,0
Lou Herndon,1970,3,11,45,Draft,1610612741,Chicago,Bulls,CHI,Jackson State,College/University,0
Dennis Awtrey,1970,3,12,46,Draft,1610612755,Philadelphia,76ers,PHL,Santa Clara,College/University,1
Jim Hayes,1970,3,13,47,Draft,1610612765,Detroit,Pistons,DET,Boston University,College/University,0
Vann Williford,1970,3,14,48,Draft,1610612756,Phoenix,Suns,PHX,North Carolina State,College/University,0
Seaburn Hill,1970,3,15,49,Draft,1610612764,Baltimore,Bullets,BLT,Arizona State,College/University,0
Marv Winkler,1970,3,16,50,Draft,1610612749,Milwaukee,Bucks,MIL,Louisiana-Lafayette,College/University,1
Al Williams,1970,3,17,51,Draft,1610612752,New York,Knicks,NYK,Drake,College/University,0
Jody Finney,1970,4,1,52,Draft,1610612745,San Diego,Rockets,SDR,Ohio State,College/University,0
Ralph Ogden,1970,4,2,53,Draft,1610612744,San Francisco,Warriors,SFW,Santa Clara,College/University,1
Bill Stricker,1970,4,3,54,Draft,1610612764,Baltimore,Bullets,BLT,Pacific,College/University,1
Jon McKinney,1970,4,4,55,Draft,1610612738,Boston,Celtics,BOS,Norfolk State,College/University,0
Wade Fuller,1970,4,5,56,Draft,1610612758,Cincinnati,Royals,CIN,Loyola-Chicago,College/University,0
John Davis,1970,4,6,57,Draft,1610612741,Chicago,Bulls,CHI,Alabama State,College/University,0
Erwin Polnick,1970,4,7,58,Draft,1610612746,Buffalo,Braves,BUF,Stephen F. Austin,College/University,0
Jim Penix,1970,4,8,59,Draft,1610612757,Portland,Trail Blazers,POR,Bowling Green,College/University,0
Glen Vidnovic,1970,4,9,60,Draft,1610612739,Cleveland,Cavaliers,CLE,Iowa,College/University,0
Bob Lienhard,1970,4,10,61,Draft,1610612756,Phoenix,Suns,PHX,Georgia,College/University,0
Jim Wilson,1970,4,11,62,Draft,1610612741,Chicago,Bulls,CHI,Cheyney,College/University,0
Dan Crenshaw,1970,4,12,63,Draft,1610612755,Philadelphia,76ers,PHL,Alabama State,College/University,0
Larry Mikan,1970,4,13,64,Draft,1610612747,Los Angeles,Lakers,LAL,Minnesota,College/University,1
Fred Davis,1970,4,14,65,Draft,1610612737,Atlanta,Hawks,ATL,Howard Payne,College/University,0
Billy Jones,1970,4,15,66,Draft,1610612764,Baltimore,Bullets,BLT,Louisiana College,College/University,0
Virgle Fredricks,1970,4,16,67,Draft,1610612749,Milwaukee,Bucks,MIL,Drury,College/University,0
John Marren,1970,4,17,68,Draft,1610612752,New York,Knicks,NYK,Manhattan,College/University,0
James Gilbert,1970,5,1,69,Draft,1610612745,San Diego,Rockets,SDR,Adams State,College/University,0
Levi Fontaine,1970,5,2,70,Draft,1610612744,San Francisco,Warriors,SFW,Maryland,College/University,1
Bill Jankans,1970,5,3,71,Draft,1610612765,Detroit,Pistons,DET,Long Beach State,College/University,0
Tom Carter,1970,5,4,72,Draft,1610612738,Boston,Celtics,BOS,Paul Quinn,College/University,0
Uluss Thompson,1970,5,5,73,Draft,1610612758,Cincinnati,Royals,CIN,Wiley,College/University,0
Boyd Lynch,1970,5,6,74,Draft,1610612760,Seattle,SuperSonics,SEA,Eastern Kentucky,College/University,0
Wayne Sokolowski,1970,5,7,75,Draft,1610612739,Cleveland,Cavaliers,CLE,Ashland,College/University,0
Ron Knight,1970,5,8,76,Draft,1610612757,Portland,Trail Blazers,POR,Cal State-Los Angeles,College/University,1
Robert Moore,1970,5,9,77,Draft,1610612746,Buffalo,Braves,BUF,Central State (OH),College/University,0
John Canine,1970,5,10,78,Draft,1610612756,Phoenix,Suns,PHX,Ohio,College/University,0
George Johnson,1970,5,11,79,Draft,1610612741,Chicago,Bulls,CHI,Dillard,College/University,1
Perry Wallace,1970,5,12,80,Draft,1610612755,Philadelphia,76ers,PHL,Vanderbilt,College/University,0
John Fultz,1970,5,13,81,Draft,1610612747,Los Angeles,Lakers,LAL,Rhode Island,College/University,0
Bob Riley,1970,5,14,82,Draft,1610612737,Atlanta,Hawks,ATL,Mount St. Mary's,College/University,1
Gary Zeller,1970,5,15,83,Draft,1610612764,Baltimore,Bullets,BLT,Drake,College/University,1
Mike Grosso,1970,5,16,84,Draft,1610612749,Milwaukee,Bucks,MIL,Louisville,College/University,0
Jim Oxley,1970,5,17,85,Draft,1610612752,New York,Knicks,NYK,Army,College/University,0
Mike Kretzer,1970,6,1,86,Draft,1610612745,San Diego,Rockets,SDR,East Tennessee State,College/University,0
Vic Bartolome,1970,6,2,87,Draft,1610612744,San Francisco,Warriors,SFW,Oregon State,College/University,1
Seviro Brown,1970,6,3,88,Draft,1610612765,Detroit,Pistons,DET,DePaul,College/University,0
Rod McIntyre,1970,6,4,89,Draft,1610612738,Boston,Celtics,BOS,Jacksonville,College/University,0
Charles Bishop,1970,6,5,90,Draft,1610612758,Cincinnati,Royals,CIN,Louisiana Tech,College/University,0
Samuel Robinson,1970,6,6,91,Draft,1610612760,Seattle,SuperSonics,SEA,Long Beach State,College/University,0
Doug Hess,1970,6,7,92,Draft,1610612746,Buffalo,Braves,BUF,Toledo,College/University,0
George Janky,1970,6,8,93,Draft,1610612757,Portland,Trail Blazers,POR,Dayton,College/University,0
Joe Cooke,1970,6,9,94,Draft,1610612739,Cleveland,Cavaliers,CLE,Indiana,College/University,1
Joe Thomas,1970,6,10,95,Draft,1610612756,Phoenix,Suns,PHX,Marquette,College/University,1
Lonnie Kluttz,1970,6,11,96,Draft,1610612741,Chicago,Bulls,CHI,North Carolina A&T,College/University,0
Jerry Venable,1970,6,12,97,Draft,1610612755,Philadelphia,76ers,PHL,Kansas State,College/University,0
Jerry Kroll,1970,6,13,98,Draft,1610612747,Los Angeles,Lakers,LAL,Davidson,College/University,0
Dave Parker,1970,6,14,99,Draft,1610612737,Atlanta,Hawks,ATL,Windham,College/University,0
Marvin Polnick,1970,6,15,100,Draft,1610612764,Baltimore,Bullets,BLT,Stephen F. Austin,College/University,0
Willy Watson,1970,6,16,101,Draft,1610612749,Milwaukee,Bucks,MIL,Oklahoma City,College/University,0
Jim Signorile,1970,6,17,102,Draft,1610612752,New York,Knicks,NYK,New York University,College/University,0
Billy Paultz,1970,7,1,103,Draft,1610612745,San Diego,Rockets,SDR,St. John's (NY),College/University,1
Joe Bergman,1970,7,2,104,Draft,1610612744,San Francisco,Warriors,SFW,Creighton,College/University,0
Marv Copeland,1970,7,3,105,Draft,1610612765,Detroit,Pistons,DET,Michigan Lutheran,College/University,0
Charlie Scott,1970,7,4,106,Draft,1610612738,Boston,Celtics,BOS,North Carolina,College/University,1
Mike Bernard,1970,7,5,107,Draft,1610612758,Cincinnati,Royals,CIN,Kentucky State,College/University,0
James Morgan,1970,7,6,108,Draft,1610612760,Seattle,SuperSonics,SEA,Maryland,College/University,0
Narvis Anderson,1970,7,7,109,Draft,1610612739,Cleveland,Cavaliers,CLE,Stephen F. Austin,College/University,0
Claude English,1970,7,8,110,Draft,1610612757,Portland,Trail Blazers,POR,Rhode Island,College/University,1
Cliff Shegogg,1970,7,9,111,Draft,1610612746,Buffalo,Braves,BUF,Colorado State,College/University,0
Heyward Dotson,1970,7,10,112,Draft,1610612756,Phoenix,Suns,PHX,Columbia,College/University,0
Lou West,1970,7,11,113,Draft,1610612741,Chicago,Bulls,CHI,Seattle,College/University,0
